substation id,substation name,status,owner,kv_12_to_32,kv_33_to_92,kv_110_to_161,kv_220_to_287,kv_345_to_500,kv_500_dc,highest_kv,postal city,county,zip code,state
SS3203,Berkeley F,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Berkeley,Alameda,94703,CA
SS3204,Berkeley T,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Berkeley,Alameda,94704,CA
SS1651,Bernardo,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92127,CA
SS0455,Berrenda A,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Lost Hills,Kern,93249,CA
SS0456,Berrenda C,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Lost Hills,Kern,93249,CA
SS2607,Berry,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Maricopa,Kern,93252,CA
SS2720,Berry,Operational,Other,0,YES,YES,YES,0,0,220kV to 287kV,Roseville,Placer,95678,CA
SS0537,Berry Petroleum,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Maricopa,Kern,93252,CA
SS3353,Bethany Byron,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Byron,Contra Costa,94514,CA
SS0720,Beverly,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Beverly Hills,Los Angeles,90210,CA
SS3121,Bicknell,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Los Angeles,Los Angeles,90022,CA
SS2182,Big Bar,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Big Bar,Trinity,96010,CA
SS1950,Big Basin,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Santa Cruz,Santa Cruz,95060,CA
SS0065,Big Bend,Operational,PG&E,0,0,YES,YES,0,0,220kV to 287kV,Oroville,Butte,95965,CA
SS2180,Big Creek,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Hyampom,Trinity,96046,CA
SS2526,Big Creek 1,Operational,SCE,0,0,0,YES,0,0,220kV to 287kV,Shaver Lake,Fresno,93664,CA
SS2525,Big Creek 2,Operational,SCE,0,0,0,YES,0,0,220kV to 287kV,Shaver Lake,Fresno,93664,CA
SS2524,Big Creek 2A,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Shaver Lake,Fresno,93664,CA
SS2547,Big Creek 3,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Auberry,Fresno,93602,CA
SS2534,Big Creek 4,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,North Fork,Madera,93643,CA
SS2531,Big Creek 8,Operational,SCE,0,0,0,YES,0,0,220kV to 287kV,North Fork,Madera,93643,CA
SS2449,Big Geysers,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Middletown,Lake,95461,CA
SS1370,Big Horn-Meadowspring,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Elk Grove,Sacramento,95758,CA
SS0318,Big Lagoon,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Trinidad,Humboldt,95570,CA
SS1255,Big Meadows,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Greenville,Plumas,95947,CA
SS2541,Big Pine,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Independence,Inyo,93526,CA
SS1009,Big River,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Mendocino,Mendocino,95460,CA
SS2014,Big Springs,Operational,PCORP,0,YES,0,0,0,0,33kV to 92kV,Montague,Siskiyou,96064,CA
SS2423,Big Valley Lumber Co.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Mcarthur,Lassen,96056,CA
SS0222,Biola,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Kerman,Fresno,93630,CA
SS2383,Birds Landing,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Rio Vista,Solano,94571,CA
SS2522,Bishop Creek 2,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bishop,Inyo,93514,CA
SS2517,Bishop Creek 3,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Bishop,Inyo,93514,CA
SS2518,Bishop Creek 4,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Bishop,Inyo,93514,CA
SS3436,Bishop Creek 5,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bishop,Inyo,93514,CA
SS3342,Bishop Creek 6,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bishop,Inyo,93514,CA
SS3559,Bj,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Los Angeles,Los Angeles,90058,CA
SS1371,Black Eagle-Chrystal Brook,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Antelope,Sacramento,95843,CA
SS3362,Black Meadows,Operational,WAPA,0,0,0,YES,0,0,220kV to 287kV,Parker Dam,San Bernardino ,92267,CA
SS3619,Black Mountain,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Winterhaven,Imperial,92283,CA
SS3620,Black Mountain,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Winterhaven,Imperial,92283,CA
SS2819,Black Mt.,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Apple Valley,San Bernardino,92307,CA
SS0475,Blackwell,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Lost Hills,Kern,93249,CA
SS3251,Blaine St.,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Santa Cruz,Santa Cruz,95060,CA
SS2197,Bliss,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Strathmore,Tulare,93267,CA
SS1568,Bloomington,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bloomington,San Bernardino,92316,CA
SS0319,Blue Chip Milling,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Mckinleyville,Humboldt,95519,CA
SS0320,Blue Lake,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Arcata,Humboldt,95521,CA
SS3504,Blue Ravine,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95630,CA
SS1372,Blue Ravine-School,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Folsom,Sacramento,95630,CA
SS3022,Bluestone,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Lost Hills,Kern,93249,CA
SS3165,Bluff Cove,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Rancho Palos Verdes,Los Angeles,90275,CA
SS3356,Blythe,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Blythe,Riverside,92225,CA
SS0194,Blythe Walc,Operational,Other,0,YES,YES,0,0,0,110kV to 161kV,Blythe,Riverside,92225,CA
SS1333,Blythe-Bucks Blvd.,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Blythe,Riverside,92225,CA
SS0655,Bogard,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Mcarthur,Lassen,96056,CA
SS2294,Bogue,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Yuba City,Sutter,95991,CA
SS0992,Bolinas,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Bolinas,Marin,94924,CA
SS0132,Bollman,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Concord,Contra Costa,94520,CA
SS1140,Bolsa,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Huntington Beach,Orange,92649,CA
SS3278,Bolthouse Farms,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93307,CA
SS0350,Bombay,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Niland,Imperial,92257,CA
SS1373,Bond-Elk Grove Florin,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Elk Grove,Sacramento,95624,CA
SS2101,Bonds Flat,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,La Grange,Tuolumne,95329,CA
SS0964,Bonita,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Madera,Madera,93637,CA
SS3004,Bonita Tap,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Madera,Madera,93637,CA
SS1230,Bonnie Nook,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Alta,Placer,95701,CA
SS0721,Boost,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90808,CA
SS0965,Borden,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Madera,Madera,93636,CA
SS1652,Border,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92154,CA
SS3309,Border,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Calexico,Imperial,92231,CA
SS3488,Bordertown,Operational,Other,0,0,0,0,YES,0,345kV to 500kV,Sierraville,Sierra,96126,CA
SS0560,Borel,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bodfish,Kern,93205,CA
SS1079,Boronda,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Salinas,Monterey,93907,CA
SS1141,Borrego,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Laguna Beach,Orange,92651,CA
SS1653,Borrego,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Borrego Springs,San Diego,92004,CA
SS0607,Boswell,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Corcoran,Kings,93212,CA
SS3412,Boswell Dairy Ave.,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Corcoran,Kings,93212,CA
SS1654,Boulder Creek,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Julian,San Diego,92036,CA
SS1655,Boulevard,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Boulevard,San Diego,91905,CA
SS0722,Bovine,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Cerritos,Los Angeles,90703,CA
SS0723,Bowl,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90806,CA
SS0266,Bowles,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Fresno,Fresno,93725,CA
SS2198,Boxwood,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Springville,Tulare,93265,CA
SS0724,Bradbury,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Monrovia,Los Angeles,91016,CA
SS3526,Bradshaw-Grant Line,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95624,CA
SS0408,Brawley,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Brawley,Imperial,92227,CA
SS2641,Brawley,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Imperial,Imperial,92251,CA
SS1142,Brea,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Brea,Orange,92821,CA
SS0561,Breeze,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Tehachapi,Kern,93561,CA
SS0133,Brentwood,Operational,PG&E,0,YES,0,YES,0,0,220kV to 287kV,Brentwood,Contra Costa,94513,CA
SS0726,Brew,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Baldwin Park,Los Angeles,91706,CA
SS3132,Brewster,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Lynwood,Los Angeles,90262,CA
SS0727,Bridge,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Torrance,Los Angeles,90504,CA
SS2357,Bridgeport,Operational,SCE,YES,0,0,0,0,0,12kV to 32kV,Bridgeport,Mono,93517,CA
SS0321,Bridgeville,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Bridgeville,Humboldt,95526,CA
SS2996,Brigatano,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Aromas,San Benito,95004,CA
SS2102,Briggsmore,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Modesto,Stanislaus,95350,CA
SS0729,Brighton,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Gardena,Los Angeles,90249,CA
SS1341,Brighton,Operational,PG&E,0,YES,YES,YES,0,0,220kV to 287kV,Sacramento,Sacramento,95826,CA
SS0134,Briones,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Clayton,Contra Costa,94517,CA
SS1897,Britton,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Sunnyvale,Santa Clara,94086,CA
SS0730,Broadway,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90803,CA
SS1218,Brockway,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Kings Beach,Placer,96143,CA
SS1569,Brockway Glass,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Pomona,Los Angeles,91766,CA
SS1899,Brokaw,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Santa Clara,Santa Clara,95050,CA
SS1143,Brookhurst,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Westminster,Orange,92683,CA
SS3191,Brookside,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,San Pablo,Contra Costa,94806,CA
SS0562,Browning,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Mc Farland,Kern,93250,CA
SS2295,Browns  Valley,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Marysville,Yuba,95901,CA
SS3505,Bruceville,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95757,CA
SS1130,Brunswick,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Grass Valley,Nevada,95945,CA
SS1144,Bryan,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Tustin,Orange,92782,CA
SS3383,Bryman,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Oro Grande,San Bernardino,92368,CA
SS2845,Buckwind,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Desert Hot Springs,Riverside,92240,CA
SS1873,Buellton,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Buellton,Santa Barbara,93427,CA
SS1080,Buena Vista,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Salinas,Monterey,93901,CA
SS2606,Buena Vista Pumps,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Taft,Kern,93268,CA
SS0223,Bullard,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Fresno,Fresno,93710,CA
SS0731,Bullis,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Compton,Los Angeles,90221,CA
SS1292,Bunker,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Perris,Riverside,92571,CA
SS1843,Burlingame,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Burlingame,San Mateo,94010,CA
SS1979,Burney,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Burney,Shasta,96013,CA
SS1964,Burney Forest Power,Operational,Other,0,0,YES,YES,0,0,220kV to 287kV,Burney,Shasta,96013,CA
SS1222,Burney Lumber Co.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Truckee,Nevada,96161,CA
SS1951,Burns,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Santa Cruz,Santa Cruz,95060,CA
SS1146,Burris Pit,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Anaheim,Orange,92806,CA
SS2241,Burro Flats,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,West Hills,Ventura,91307,CA
SS1374,Butano-Cottage,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95825,CA
SS2686,Butt Valley,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Canyon Dam,Plumas,95923,CA
SS0066,Butte,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Chico,Butte,95928,CA
SS0117,Byron Bethany,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Byron,Contra Costa,94514,CA
SS3468,Ca Calipatria,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Calipatria,Imperial,92233,CA
SS3270,Ca State Dept Of Corrections,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Coalinga,Fresno,93210,CA
SS3320,Cabazon,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Cabazon,Riverside,92230,CA
SS0059,Cabrillo,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Lompoc,Santa Barbara,93436,CA
SS1147,Cabrillo,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Irvine,Orange,92612,CA
SS1656,Cabrillo,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92152,CA
SS2059,Cache Slough,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Rio Vista,Solano,94571,CA
SS0476,Cadet,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Taft,Kern,93268,CA
SS3380,Cady,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Newberry Springs,San Bernardino,92365,CA
SS2360,Cahuilla,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Thermal,Imperial,92274,CA
SS3537,Cain Ranch P.T.,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Lee Vining,Mono,93541,CA
SS1293,Cajalco,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Riverside,Riverside,92508,CA
SS0563,Cal Cement,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Mojave,Kern,93501,CA
SS2395,Cal City,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,California City,Kern,93505,CA
SS2371,Cal Mat,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Pleasanton,Alameda,94588,CA
SS1825,Cal Poly,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,San Luis Obispo,San Luis Obispo,93405,CA
SS3269,Cal Resources Llc,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Coalinga,Fresno,93210,CA
SS3277,Cal Resources Llc,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93308,CA
SS3283,Cal Water,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Bakersfield,Kern,93306,CA
SS1804,Cal-Cedar,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Stockton,San Joaquin,95203,CA
SS0732,Calden,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Los Angeles,Los Angeles,90002,CA
SS2816,Caldwell,Operational,Other,0,YES,0,YES,0,0,220kV to 287kV,Adelanto,San Bernardino,92301,CA
SS1570,Calectric,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,San Bernardino,San Bernardino,92410,CA
SS1917,Calero,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,San Jose,Santa Clara,95120,CA
SS0353,Calexico,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Calexico,Imperial,92231,CA
SS0224,Calflax,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Huron,Fresno,93234,CA
SS2004,California,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Sierraville,Sierra,96126,CA
SS2556,California Ave.,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Fresno,Fresno,93725,CA
SS2495,California Energy Tesla,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Byron,Alameda,94514,CA
SS3275,California Mens Colony,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,San Luis Obispo,San Luis Obispo,93405,CA
SS0354,Calipatria,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Calipatria,Imperial,92233,CA
SS1117,Calistoga,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Calistoga,Napa,94515,CA
SS3328,Calistoga 19,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Middletown,Lake,95461,CA
SS1817,Callendar,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Arroyo Grande,San Luis Obispo,93420,CA
SS2876,Calpeak Power Enterprise 7,Operational,SDG&E,0,YES,0,YES,0,0,220kV to 287kV,Escondido,San Diego,92029,CA
SS2743,Calpeak Power Vaca Dixon 1,Operational,PG&E,0,YES,YES,0,YES,0,345kV to 500kV,Vacaville,Solano,95688,CA
SS1010,Calpella,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Ukiah,Mendocino,95482,CA
SS2568,Calpine Corp.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,King City,Monterey,93930,CA
SS2569,Calpine King Energy Cntr.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,King City,Monterey,93930,CA
SS2802,Calpine Monterey,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Watsonville,Santa Cruz,95076,CA
SS3170,Cal-Sierra,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Marysville,Yuba,95901,CA
SS3527,Calvine-Kingbridge,Operational,SMUD,YES,0,0,0,0,0,12kV to 32kV,Sacramento,Sacramento,95829,CA
SS1767,Calvo,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Tracy,San Joaquin,95304,CA
SS3413,Camanche,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Acampo,San Joaquin,95220,CA
SS2757,Camanche Dam,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Acampo,San Joaquin,95220,CA
SS2242,Camarillo,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Camarillo,Ventura,93012,CA
SS1818,Cambria,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Cambria,San Luis Obispo,93428,CA
SS0226,Camden,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Riverdale,Fresno,93656,CA
SS1148,Camden,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Santa Ana,Orange,92707,CA
SS0733,Cameron,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Long Beach,Los Angeles,90810,CA
SS1657,Cameron,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Campo,San Diego,91906,CA
SS2243,Camgen,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Camarillo,Ventura,93012,CA
SS0198,Camino,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Pollock Pines,El Dorado,95726,CA
SS1554,Camino,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Essex,San Bernardino,92332,CA
SS0294,Camp 10,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Shaver Lake,Fresno,93664,CA
SS1952,Camp Evers,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Scotts Valley,Santa Cruz,95066,CA
SS2705,Camp Far West,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Sheridan,Placer,95681,CA
SS1376,Campbell Soup,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95824,CA
SS1081,Camphora,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Soledad,Monterey,93960,CA
SS1377,Campus Commons,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95819,CA
SS1032,Canal,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Los Banos,Merced,93635,CA
SS3167,Canandaiqua Winery,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Madera,Madera,93637,CA
SS2682,Canby,Operational,Other,0,YES,YES,0,0,0,110kV to 161kV,Redding,Shasta,96002,CA
SS2422,Canby 1,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Canby,Modoc,96015,CA
SS1063,Canby 2,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Canby,Modoc,96015,CA
SS3272,Candlewick (Dixie) Yarn,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Lemoore,Kings,93245,CA
SS1658,Cannon,Operational,SDG&E,0,0,YES,0,0,0,110kV to 161kV,Carlsbad,San Diego,92008,CA
SS2581,Cantil,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Cantil,Kern,93519,CA
SS0227,Cantua,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Coalinga,Fresno,93210,CA
SS2958,Canwind,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Mojave,Kern,93501,CA
SS1149,Canyon,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Anaheim,Orange,92807,CA
SS3543,Canyon,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Anaheim,Orange,92806,CA
SS3506,Canyonlands,Operational,SMUD,0,0,0,YES,0,0,220kV to 287kV,Sacramento,Sacramento,95742,CA
SS2854,Capacitor,Operational,SCE,0,0,0,0,YES,0,345kV to 500kV,Desert Center,Riverside,92239,CA
SS0306,Capay,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Orland,Glenn,95963,CA
SS0968,Capco,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Chowchilla,Madera,93610,CA
SS0228,Capco Madera,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Firebaugh,Fresno,93622,CA
SS1231,Cape Horn,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Colfax,Placer,95713,CA
SS1211,Capistrano,Operational,SDG&E,0,0,YES,0,0,0,110kV to 161kV,San Juan Capistrano,Orange,92675,CA
SS1884,Capitan,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Goleta,Santa Barbara,93117,CA
SS3254,Capitola,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Santa Cruz,Santa Cruz,95062,CA
SS1571,Capsule,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,San Bernardino,San Bernardino,92408,CA
SS2905,Captain Jack,Operational,Other,0,0,0,0,YES,0,345kV to 500kV, , , ,OR
SS2199,Captive,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Delano,Kern,93215,CA
SS2851,Capwind,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Desert Hot Springs,Riverside,92241,CA
SS3485,Carberry,Operational,PG&E,0,YES,0,YES,0,0,220kV to 287kV,Burney,Shasta,96013,CA
SS0734,Carbogen,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90813,CA
SS1768,Carbona,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Tracy,San Joaquin,95377,CA
SS3148,Carbonic,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Carson,Los Angeles,90745,CA
SS1572,Cardiff,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,San Bernardino,San Bernardino,92408,CA
SS1844,Cardinal,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Stanford,Santa Clara,94305,CA
SS1803,Cargill,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Stockton,San Joaquin,95206,CA
SS1378,Cargo-Northgate,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95834,CA
SS2687,Caribou 2,Operational,PG&E,0,YES,YES,YES,0,0,220kV to 287kV,Twain,Plumas,95984,CA
SS0322,Carlotta,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Kneeland,Humboldt,95549,CA
SS1659,Carlton Hills,Operational,SDG&E,0,0,YES,0,0,0,110kV to 161kV,Santee,San Diego,92071,CA
SS3262,Carmel,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Carmel,Monterey,93923,CA
SS0735,Carmenita,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Santa Fe Springs,Los Angeles,90670,CA
SS1380,Carmichael,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Carmichael,Sacramento,95608,CA
SS2732,Carmichael Id,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Rancho Cordova,Sacramento,95670,CA
SS0477,Carnation Dairy,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Bakersfield,Kern,93313,CA
SS0478,Carneras,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Lost Hills,Kern,93249,CA
